,links
1721,http://aajtak.intoday.in/gallery/narendra-modi-minister-removes-red-beacon-1-12121.html
1722,http://aajtak.intoday.in/gallery/bhopal-hospital-building-collapses-many-trapped-1-5295.html
1723,http://aajtak.intoday.in/gallery/Top-News-of-1st-November-2012-1-4342.html
1724,http://aajtak.intoday.in/gallery/newsreel-of-1-may-2014-1-6682.html
1725,http://aajtak.intoday.in/gallery/top-news-of-15th-august-2015-1-9091.html
1726,http://aajtak.intoday.in/gallery/top-news-of-11th-october-2013-1-5908.html
1727,http://aajtak.intoday.in/gallery/top-news-of-the-day-in-pictures-1-4931.html
1728,http://aajtak.intoday.in/gallery/top-news-of-6-january-2013-1-4722.html
1729,http://aajtak.intoday.in/gallery/top-news-of-10th-august-2015-1-9060.html
1730,http://aajtak.intoday.in/gallery/10-september-2012-1-4048.html
1731,http://aajtak.intoday.in/gallery/news-in-photo-11-july-2012-1-3685.html
1732,http://aajtak.intoday.in/gallery/top-news-of-30th-july-2014-1-7094.html
1733,http://aajtak.intoday.in/gallery/-Bal-Thackeray-The-man-who-lorded-over-Mumbai-1-4437.html
1734,http://aajtak.intoday.in/gallery/happy-independence-day-to-all-indians-1-7167.html
1735,http://aajtak.intoday.in/gallery/india-today-conclave-2014-the-dead-hand-of-the-state-1-6461.html
1736,http://aajtak.intoday.in/gallery/20-feb-2013-newsreel-1-4943.html
1737,http://aajtak.intoday.in/gallery/top-news-of-10-november-2014-1-7719.html
1738,http://aajtak.intoday.in/gallery/16-august-2012-1-3904.html
1739,http://aajtak.intoday.in/gallery/top-news-of-9th-june-2014-in-pics-1-6849.html
1740,http://aajtak.intoday.in/gallery/blasts-at-chennai-central-railway-station-1-6681.html
1741,http://aajtak.intoday.in/gallery/top-news-of-21th-october-2013-1-5942.html
1742,http://aajtak.intoday.in/gallery/Top-news-of-8th-October-2012-1-4215.html
1743,http://aajtak.intoday.in/gallery/top-news-of-12-november-2012-1-4411.html
1744,http://aajtak.intoday.in/gallery/newsreel-of-26-Sept-1-4137.html
1745,http://aajtak.intoday.in/gallery/top-news-of-13th-august-2016-1-10841.html
1746,http://aajtak.intoday.in/gallery/top-news-of-19-april-2013-in-photos-1-5265.html
1747,http://aajtak.intoday.in/gallery/trainee-plane-crash-collision-with-highton-wire-both-pilots-death-1-12253.html
1748,http://aajtak.intoday.in/gallery/photos
1749,http://aajtak.intoday.in/gallery/14-june-2012-1-3569.html
1750,http://aajtak.intoday.in/gallery/top-news-of-10th-feb-2016-1-9787.html
1751,http://aajtak.intoday.in/gallery/floods-wreak-havoc-in-assam-1-7367.html
1752,http://aajtak.intoday.in/gallery/top-news-of-14-sep-2014-1-7322.html
1753,http://aajtak.intoday.in/gallery/top-news-on-24rth-june-2016-1-10563.html
1754,http://aajtak.intoday.in/gallery/top-news-of-19th-september-2016-on-uri-terrorist-attack-pm-modi-high-level-meeting-last-rites-of-martyred-soldiers-congress-vice-president-rahul-gandhi-1-11004.html
1755,http://aajtak.intoday.in/gallery/top-news-on-08th-july-2016-1-10654.html
1756,http://aajtak.intoday.in/gallery/top-news-of-15th-june-2016-1-10518.html
1757,http://aajtak.intoday.in/gallery/top-news-of-28-april-2013-1-5305.html
1758,http://aajtak.intoday.in/gallery/19-july-2012-1-3716.html
1759,http://aajtak.intoday.in/gallery/azad-maidan-violence-1-3873.html
1760,http://aajtak.intoday.in/gallery/pictures-of-indian-navys-first-scorpene-submarine-launched-for-sea-trials-1-8484.html
1761,http://aajtak.intoday.in/gallery/valentine-day-special--indian-celebrities-love-story-1-6298.html
1762,http://aajtak.intoday.in/gallery/heavy-rain-in-delhi-ncr-traffic-jam-due-to-water-lodging-1-8903.html
1763,http://aajtak.intoday.in/gallery/top-news-of-16th-august-2014-in-pictures-1-7175.html
1764,http://aajtak.intoday.in/gallery/top-news-of-19th-july-2015-in-pics-1-8941.html
1765,http://aajtak.intoday.in/gallery/interesting-facts-from-india-today-sex-survey-2017-1-11619.html
1766,http://aajtak.intoday.in/gallery/iimc-alumni-meet-iimcaa-awards-1-11465.html
1767,http://aajtak.intoday.in/gallery/with-these-big-giants-modi-looks-at-a-different-style-see-photos-1-12873.html
1768,http://aajtak.intoday.in/gallery/these-are-some-of-the-best-photographs-of-2016-released-by-reuters-1-11271.html
1769,http://aajtak.intoday.in/gallery/youth-dances-with-indian-ocean-band-1-4036.html
1770,http://aajtak.intoday.in/gallery/Top-New-Of-This-Week-1-4206.html
1771,http://aajtak.intoday.in/gallery/Taruni-Sachdev-dies-in-Nepal-plane-crash-1-3412.html
1772,http://aajtak.intoday.in/gallery/a-merry-christmas-to-all-1-4655.html
1773,http://aajtak.intoday.in/gallery/inside-photos-of-vanity-van-of-mukesh-ambani-1-12394.html
1774,http://aajtak.intoday.in/gallery/meet-the-aam-aadmi-of-modi-cabinet-1-8706.html
1775,http://aajtak.intoday.in/gallery/bhopal-gas-tragedy-pictures-1-508.html
1776,http://aajtak.intoday.in/gallery/lalu-prasad-yadav-cbi-raids-railway-miniser-company-rabri-devi-1-13403.html
1777,http://aajtak.intoday.in/gallery/arun-jaitley-army-ready-adequate-response-to-border-violations-1-12627.html
1778,http://aajtak.intoday.in/gallery/Newsreel-of-17th-August-1-3911.html
1779,http://aajtak.intoday.in/gallery/bus-truck-collide-1-3467.html
1780,http://aajtak.intoday.in/gallery/kapil-touches-feet-of-golden-man-sunny-waghchaure-iphone-and-shoes-made-of-gold-1-15296.html
1781,http://aajtak.intoday.in/gallery/pictures-snowfall-shimla-1-11564.html
1782,http://aajtak.intoday.in/gallery/lalit-modi-case-sushma-swaraj-hits-back-congress-with-10-major-charges-1-9071.html
1783,http://aajtak.intoday.in/gallery/top-news-of-20th-august-2016-on-rbi-new-governor-pm-modi-rajnath-singh-1-10869.html
1784,http://aajtak.intoday.in/gallery/happy-birthday-sonia-gandhi-a-look-at-some-of-her-rare-pictures-1-11241.html
1785,http://aajtak.intoday.in/gallery/vijay-mallya-arrested-in-london-see-his-life-with-girls-1-12096.html
1786,http://aajtak.intoday.in/gallery/top-news-of-18-december-2013--1-6166.html
1787,http://aajtak.intoday.in/gallery/images-of-pampore-terrorist-attack-in-jammu-kashmir-1-9834.html
1788,http://aajtak.intoday.in/gallery/20-most-haunted-places-of-india-1-6251.html
1789,http://aajtak.intoday.in/gallery/top-news-of-13-june-2013-1-5451.html
1790,http://aajtak.intoday.in/gallery/top-news-of-21th-september-2016-with-picture-1-11014.html
1791,http://aajtak.intoday.in/gallery/top-news-of-12th-october-2016-on-up-election-opinion-poll-bjp-bsp-sp-congress-pampore-encounter-security-forces-isi-1-11094.html
1792,http://aajtak.intoday.in/gallery/top-news-of-22nd-october-2014-1-7593.html
1793,http://aajtak.intoday.in/gallery/05-may-2012-1-3341.html
1794,http://aajtak.intoday.in/gallery/top-news-of-16th-feb-2014-1-6382.html
1795,http://aajtak.intoday.in/gallery/top-news-of-14th-april-2014-in-pictures-1-6610.html
1796,http://aajtak.intoday.in/gallery/top-news-of-11-march-2014-in-pictures-1-6484.html
1797,http://aajtak.intoday.in/gallery/top-news-of-25th-june-2014-in-pics-1-6949.html
1798,http://aajtak.intoday.in/gallery/top-news-of-2nd-july-2016-on-dhaka-terror-attack-india-delhi-1-10612.html
1799,http://aajtak.intoday.in/gallery/water-games-become-popular-as-heat-waves-intensify-across-india-1-8681.html
1800,http://aajtak.intoday.in/gallery/big-stories-of-20th-september-2014-in-pictures-1-7352.html
1801,http://aajtak.intoday.in/gallery/25-ज-न-2016-तस-व-र-म-द-ख-द-नभर-क-बड-खबर-1-10567.html
1802,http://aajtak.intoday.in/gallery/top-news-of-30-january-2014-in-pictures-1-6317.html
1803,http://aajtak.intoday.in/gallery/29-november-2013-newsreel-1-6082.html
1804,http://aajtak.intoday.in/gallery/interesting-stories-of-bal-thakre-1-8177.html
1805,http://aajtak.intoday.in/gallery/pm-sonia-rahul-gandhi-visit-muzaffarnagar-1-5810.html
1806,http://aajtak.intoday.in/gallery/top-news-of-23-september-2014-in-pictures-1-7369.html
1807,http://aajtak.intoday.in/gallery/vilasrao-deshmukh-passes-away-1-3888.html
1808,http://aajtak.intoday.in/gallery/caught-on-camera-punjab-cops-hit-woman-who-asked-for-help-1-5020.html
1809,http://aajtak.intoday.in/gallery/black-ink-thrown-at-subrata-roy-1-6442.html
1810,http://aajtak.intoday.in/gallery/ias-wife-ritu-jaiswal-working-in-flood-affected-areas-1-14173.html
1811,http://aajtak.intoday.in/gallery/top-news-of-01-december-2013-1-6088.html
1812,http://aajtak.intoday.in/gallery/top-news-of-14th-november-2014-in-pics-1-7742.html
1813,http://aajtak.intoday.in/gallery/appeal-for-pardon-to-sanjay-dutt-grows-1-5141.html
1814,http://aajtak.intoday.in/gallery/kashmir-school-children-stone-pelting-1-12788.html
1815,http://aajtak.intoday.in/gallery/surjit-singh-1-3631.html
1816,http://aajtak.intoday.in/gallery/top-news-of-15th-august-2014-in-pictures-1-7171.html
1817,http://aajtak.intoday.in/gallery/27-novmber-2012-aajtak-newsreel-1-4501.html
1818,http://aajtak.intoday.in/gallery/shoe-thrown-at-arvind-kejriwal-1-4346.html
1819,http://aajtak.intoday.in/gallery/modi-takes-centre-stage-as-bjp-rolls-out-2014-roadmap-1-5012.html
1820,http://aajtak.intoday.in/gallery/top-news-of-26th-april-2013-1-5294.html
1821,http://aajtak.intoday.in/gallery/24-june-2012-1-3615.html
1822,http://aajtak.intoday.in/gallery/top-news-of-21st-july-2014-in-pics-1-7050.html
1823,http://aajtak.intoday.in/gallery/top-news-of-05-june-2013-1-5433.html
1824,http://aajtak.intoday.in/gallery/tihar-inmates-launched-their-product-in-market-1-3978.html
1825,http://aajtak.intoday.in/gallery/14-jan-2012-top-news-of-the-day-1-4762.html
1826,http://aajtak.intoday.in/gallery/hampi-express-rams-into-goods-train-1-3432.html
1827,http://aajtak.intoday.in/gallery/top-news-of-18th-september-2014-in-pics-1-7339.html
1828,http://aajtak.intoday.in/gallery/-top-news-of-12th-april-in-pictures-1-6606.html
1829,http://aajtak.intoday.in/gallery/delhi-rising-air-pollution-selling-fresh-air-business-vitality-air-tut-1-15279.html
1830,http://aajtak.intoday.in/gallery/jagannath-yatra-1-3606.html
1831,http://aajtak.intoday.in/gallery/top-news-of-6th-december-2015-1-9517.html
1832,http://aajtak.intoday.in/gallery/top-news-of-12-january-2013-1-6245.html
1833,http://aajtak.intoday.in/gallery/14-issues-that-will-be-faced-new-bjp-rajnath-singh-1-4805.html
1834,http://aajtak.intoday.in/gallery/top-news-of-22nd-december-1-8021.html
1835,http://aajtak.intoday.in/gallery/top-10-controversial-godmen-of-india-1-7795.html
1836,http://aajtak.intoday.in/gallery/28-november-aajtak-newsreel-1-4504.html
1837,http://aajtak.intoday.in/gallery/these-statements-of-rahul-gandhi-will-make-you-laugh-1-12932.html
1838,http://aajtak.intoday.in/gallery/top-news-of-29-january-2015-in-pictures-1-8215.html
1839,http://aajtak.intoday.in/gallery/student-helps-woman-deliver-baby-train-whatsapp-1-11972.html
1840,http://aajtak.intoday.in/gallery/Top-News-of-5th-November-2012-1-4369.html
1841,http://aajtak.intoday.in/gallery/top-news-of-14th-november-2015-1-9433.html
1842,http://aajtak.intoday.in/gallery/top-news-of-17th-may-2013-1-5383.html
1843,http://aajtak.intoday.in/gallery/Photos-Top-news-of-10-November-2012-1-4401.html
1844,http://aajtak.intoday.in/gallery/top-news-on-29th-feb-2016-1-9869.html
1845,http://aajtak.intoday.in/gallery/different-shades-of-robert-vadra-1-5793.html
1846,http://aajtak.intoday.in/gallery/Top-nes-of-29th-Sept-in-pics-1-4163.html
1847,http://aajtak.intoday.in/gallery/top-news-of-3rd-september-2016-on-pm-modi-china-visit-for-g-20-summit-aap-former-minister-sandeep-kumar-sex-cd-case-vijay-mallya-bs-hooda-1-10930.html
1848,http://aajtak.intoday.in/gallery/pm-modia-and-aussie-pm-turnbull-metro-train-travel-1-11962.html
1849,http://aajtak.intoday.in/gallery/25th-october-big-news-in-pics-1-5961.html
1850,http://aajtak.intoday.in/gallery/over-350-indians-arrive-home-after-dramatic-rescue-from-yemen-1-8456.html
1851,http://aajtak.intoday.in/gallery/anna-on-fast-1-3778.html
1852,http://aajtak.intoday.in/gallery/Top-News-of-This-Week-1-4321.html
1853,http://aajtak.intoday.in/gallery/09-july-2015-top-news-in-pictures-1-8898.html
1854,http://aajtak.intoday.in/gallery/SP-national-meet-in-kolkata-1-4058.html
1855,http://aajtak.intoday.in/gallery/ram-jethmalani-arvind-kejriwal-controversy-know-other-top-lawyers-fees-1-11838.html
1856,http://aajtak.intoday.in/gallery/top-news-of-23rd-june-2014-in-pics-1-6934.html
1857,http://aajtak.intoday.in/gallery/top-news-of-7th-may-2016-1-10238.html
1858,http://aajtak.intoday.in/gallery/big-and-top-news-of-13-april-2016-with-picture-1-10102.html
1859,http://aajtak.intoday.in/gallery/top-news-on-4rth-september-2016-1-10935.html
1860,http://aajtak.intoday.in/gallery/pictures-of-annas-fast-1-3764.html
1861,http://aajtak.intoday.in/gallery/Arvind-Kejriwal-targets-Nitin-Gadkari-1-4264.html
1862,http://aajtak.intoday.in/gallery/narendra-modi-pays-homage-to-mahatma-gandhi-at-rajghat-1-6785.html
1863,http://aajtak.intoday.in/gallery/Karnataka-bandh-over-Cauvery-water-row-1-4200.html
1864,http://aajtak.intoday.in/gallery/top-news-of-9-september-2013-1-5786.html
1865,http://aajtak.intoday.in/gallery/Somnath-Chatterjee-Biography-1-3757.html
1866,http://aajtak.intoday.in/gallery/news-in-picture-08-july-2012-1-3669.html
1867,http://aajtak.intoday.in/gallery/many-died-in-bihars-chhapra-boat-tragedy-1-11310.html
1868,http://aajtak.intoday.in/gallery/top-news-of-15th-september-2013-1-5808.html
1869,http://aajtak.intoday.in/gallery/top-news-in-this-week-1-4519.html
1870,http://aajtak.intoday.in/gallery/top-news-of-28th-september-2013-1-5861.html
1871,http://aajtak.intoday.in/gallery/top-news-of-7th-september-2014-in-pictures--1-7284.html
1872,http://aajtak.intoday.in/gallery/top-news-of-27th-march-2014-in-pictures-1-6545.html
1873,http://aajtak.intoday.in/gallery/12-september-2012-1-4053.html
1874,http://aajtak.intoday.in/gallery/nasa-cassini-spacecraft-saturn-moon-1-14758.html
1875,http://aajtak.intoday.in/gallery/pictures-of-landslide-disrupts-expressway-traffic-near-khandala-1-8792.html
1876,http://aajtak.intoday.in/gallery/toilet-compulsory-while-constructing-a-house-uma-bharti-1-6470.html
1877,http://aajtak.intoday.in/gallery/top-news-of-15th-march-2014-1-6506.html
1878,http://aajtak.intoday.in/gallery/top-news-till-night-of-5th-december-2015-1-9513.html
1879,http://aajtak.intoday.in/gallery/rains-trigger-landslide-in-manipur-floods-wreak-havoc-in-west-bengal-gujarat-rajasthan-uttarakhand-1-9020.html
1880,http://aajtak.intoday.in/gallery/29-june-201-news-reel-1-6956.html
1881,http://aajtak.intoday.in/gallery/29-may-2012-1-3480.html
1882,http://aajtak.intoday.in/gallery/01-august-2012-1-3803.html
1883,http://aajtak.intoday.in/gallery/top-news-of-17th-february-2016-in-photos-1-9816.html
1884,http://aajtak.intoday.in/gallery/top-news-of-6-march-2013--1-5040.html
1885,http://aajtak.intoday.in/gallery/dimple-yadav-dance-in-the-marriage-of-her-brother-in-laws-aditya-yadav-1-9924.html
1886,http://aajtak.intoday.in/gallery/top-news-of-5th-august-2015-1-9041.html
1887,http://aajtak.intoday.in/gallery/top-news-of-12th-november-2015-1-9427.html
1888,http://aajtak.intoday.in/gallery/top-news-of-26th-july-2015-1-8978.html
1889,http://aajtak.intoday.in/gallery/nirmala-sitharaman-defence-minister-raksha-mantri-sir-creek-takes-command-1-14663.html
1890,http://aajtak.intoday.in/gallery/top-news-of-12th-june-2014-1-6863.html
1891,http://aajtak.intoday.in/gallery/nation-pays-tribute-to-lance-naik-hanamanthappa-1-9793.html
1892,http://aajtak.intoday.in/gallery/top-news-and-headlines-on-19th-april-2016-1-10129.html
1893,http://aajtak.intoday.in/gallery/yogendra-yadav-says-bjp-has-always-been-overestimated-in-opinion-polls-1-6469.html
1894,http://aajtak.intoday.in/gallery/06-may-2012-1-3346.html
1895,http://aajtak.intoday.in/gallery/big-news-of-21st-june-2014-in-pictures-1-6928.html
1896,http://aajtak.intoday.in/gallery/uday-express-double-decker-indian-railway-1-12198.html
1897,http://aajtak.intoday.in/gallery/top-news-of-30th-april-2014-in-pics-1-6679.html
1898,http://aajtak.intoday.in/gallery/08-july-2013-newsreel-1-5519.html
1899,http://aajtak.intoday.in/gallery/top-news-of-2nd-june-2016-1-10447.html
1900,http://aajtak.intoday.in/gallery/picture-of-01-july-2012-1-3645.html
1901,http://aajtak.intoday.in/gallery/top-news-of-12-october-2014-1-7524.html
1902,http://aajtak.intoday.in/gallery/top-news-of-2-july-2013-1-5497.html
1903,http://aajtak.intoday.in/gallery/top-news-of-27th-july-2015-1-8984.html
1904,http://aajtak.intoday.in/gallery/top-news-of-8th-november-2014-1-7707.html
1905,http://aajtak.intoday.in/gallery/after-bihar-assembly-election-2015-results-leaders-reaction-1-9415.html
1906,http://aajtak.intoday.in/gallery/15th-anniversary-of-kargil-war-army-chief-bikram-singh-lays-wreath-at-the-war-memorial-in-drass-1-7071.html
1907,http://aajtak.intoday.in/gallery/top-news-of-06th-january-2016-in-pictures-1-9650.html
1908,http://aajtak.intoday.in/gallery/terrorist-osama-bin-laden-rare-photos--1-8371.html
1909,http://aajtak.intoday.in/gallery/k-s-sudarshan-dead-1-4072.html
1910,http://aajtak.intoday.in/gallery/top-news-of-5th-august-2016-1-10807.html
1911,http://aajtak.intoday.in/gallery/indian-railway-suresh-prabhu-problems-food-saftey-1-13722.html
1912,http://aajtak.intoday.in/gallery/18-august-2012-1-3918.html
1913,http://aajtak.intoday.in/gallery/Top-News-Of-7th-October-2012-1-4207.html
1914,http://aajtak.intoday.in/gallery/6.0-magnitude-earthquake-hits-bay-of-bengal-1-6760.html
1915,http://aajtak.intoday.in/gallery/16-june-2012-1-3581.html
1916,http://aajtak.intoday.in/gallery/top-news-of-29th-march-2016-in-pictures-1-10025.html
1917,http://aajtak.intoday.in/gallery/28-august-2012-1-3980.html
1918,http://aajtak.intoday.in/gallery/mp-minister-gopal-bhargava-gifts-wooden-bats-to-700-brides-to-beat-her-drunk-husband-1-12316.html
1919,http://aajtak.intoday.in/gallery/nd-tiwari-shakes-leg-with-showhost-1-5839.html
1920,http://aajtak.intoday.in/gallery/indians-are-mordern-salave-of-these-10-things-1-7876.html
1921,http://aajtak.intoday.in/gallery/congress-bjp-protest-against-farmers-suicide-in-delhi-1-8547.html
1922,http://aajtak.intoday.in/gallery/top-news-of-11th-july-2015-in-pictures-1-8907.html
1923,http://aajtak.intoday.in/gallery/top-news-of-29-july-2013-1-5597.html
1924,http://aajtak.intoday.in/gallery/news-reel-of-4-march-2014-1-6443.html
1925,http://aajtak.intoday.in/gallery/Top-news-of-26th-October-2012-1-4310.html
1926,http://aajtak.intoday.in/gallery/top-news-of-8th-november-2015-1-9417.html
1927,http://aajtak.intoday.in/gallery/top-news-of-4th-january-2016-in-pictures-1-9643.html
1928,http://aajtak.intoday.in/gallery/top-news-on-09th-july-2016-1-10657.html
1929,http://aajtak.intoday.in/gallery/agatha-sangma-1-3747.html
1930,http://aajtak.intoday.in/gallery/ganpati-bappa-1-4043.html
1931,http://aajtak.intoday.in/gallery/Must-crush-press-freedom-if-it-doesnt-help-poor-says-Katju-1-4434.html
1932,http://aajtak.intoday.in/gallery/news-on-28-april-2014-1-6670.html
1933,http://aajtak.intoday.in/gallery/Newsreel-of-9-August-1-3862.html
1934,http://aajtak.intoday.in/gallery/top-news-of-27-may-2016-in-photos-1-10398.html
1935,http://aajtak.intoday.in/gallery/07-august-2012-1-3847.html
1936,http://aajtak.intoday.in/gallery/new-on-16-nov-2013-1-6043.html
1937,http://aajtak.intoday.in/gallery/top-news-of-8th-january-2014-in-pics-1-6238.html
1938,http://aajtak.intoday.in/gallery/in-pictures-top-news-of-24th-march-2014-1-6529.html
1939,http://aajtak.intoday.in/gallery/things-on-which-we-laugh-is-not-that-funny--1-8433.html
1940,http://aajtak.intoday.in/gallery/jabalpur-mahakaushal-express-mahoba-train-derail-india-1-11752.html
1941,http://aajtak.intoday.in/gallery/photos-1-2679.html
1942,http://aajtak.intoday.in/gallery/top-news-of-24-august-2013-in-pics-1-5723.html
1943,http://aajtak.intoday.in/gallery/pm-modi-government-to-send-rohingya-muslim-out-of-india-1-11826.html
1944,http://aajtak.intoday.in/gallery/train-fares-to-be-hiked-from-january-21-1-4735.html
1945,http://aajtak.intoday.in/gallery/top-news-of-17-december-2014-in-pictures-1-7992.html
1946,http://aajtak.intoday.in/gallery/top-news-of-13th-august-2015-1-9081.html
1947,http://aajtak.intoday.in/gallery/news-on-17-march-2013-1-5112.html
1948,http://aajtak.intoday.in/gallery/top-news-of-2nd-february-2016-in-photos-1-9755.html
1949,http://aajtak.intoday.in/gallery/un-court-orders-pakistan-to-stay-execution-of-indian-kulbhushan-jadhav-1-12610.html
1950,http://aajtak.intoday.in/gallery/PM-to-grace-150th-anniversary-fete-of-Bombay-HC-1-3916.html
1951,http://aajtak.intoday.in/gallery/top-news-of-9th-january-2016-1-9660.html
1952,http://aajtak.intoday.in/gallery/images-white-tiger-kills-man-in-delhi-zoo-1-7371.html
1953,http://aajtak.intoday.in/gallery/top-news-of-29th-november-2014-1-7855.html
1954,http://aajtak.intoday.in/gallery/stempede-at-godavari-pushkar-fair-in-andhra-pradesh-claims-27-lives-on-7th-july-2015-1-8922.html
1955,http://aajtak.intoday.in/gallery/maha-kumbh-mela-begins-1-4761.html
1956,http://aajtak.intoday.in/gallery/fire-at-north-block-1-3613.html
1957,http://aajtak.intoday.in/gallery/big-news-of-27th-october-2014-in-pictures-1-7620.html
1958,"http://aajtak.intoday.in/gallery/Bharat-bandh-against-FDI-in-retail,-diesel-price-hike-1-4104.html"
1959,http://aajtak.intoday.in/gallery/loc-killings-bodies-of-soldiers-reach-patna-no-jdu-leader-at-airport-1-5644.html
1960,http://aajtak.intoday.in/gallery/Mumbai-life-line-1-3721.html
1961,http://aajtak.intoday.in/gallery/controversial-statements-for-women-by-ministers-1-5583.html
1962,http://aajtak.intoday.in/gallery/rubber-boy-yash-shah-flexibility-gujarat-rotate-and-twist-hands-and-head-1-12546.html
1963,http://aajtak.intoday.in/gallery/Hamid-Karzai-meets-PM-Manmohan-Singh-1-4414.html
1964,http://aajtak.intoday.in/gallery/top-news-of-12th-march-2016-1-9943.html
1965,http://aajtak.intoday.in/gallery/16-april-2013-newsreel-1-5253.html
1966,http://aajtak.intoday.in/gallery/photos-of-prime-minister-narendra-modi-66th-birthday-1-10990.html
1967,http://aajtak.intoday.in/gallery/top-news-of-28th-february-2016-in-photos-1-9863.html
1968,http://aajtak.intoday.in/gallery/top-news-of-24th-july-2016-in-pictures-1-10735.html
1969,http://aajtak.intoday.in/gallery/10-hidden-faces-of-bjp-who-work-hard-for-party-victory-1-11868.html
1970,http://aajtak.intoday.in/gallery/india-celebrates-its-68th-independence-day-in-pics-1-7170.html
1971,http://aajtak.intoday.in/gallery/top-news-of-12-february-2016-in-photos-1-9799.html
1972,http://aajtak.intoday.in/gallery/cpm-protest-against-corruption-to-take-out-jathas-1-4987.html
1973,http://aajtak.intoday.in/gallery/top-news-of-17-feb-2014-in-pics-1-6387.html
1974,http://aajtak.intoday.in/gallery/mulayam-angry-over-beni-prasad-remarks-1-5127.html
1975,http://aajtak.intoday.in/gallery/top-news-of-30th-january-2016-on-top-news-1-9743.html
1976,http://aajtak.intoday.in/gallery/photos-1-2443.html
1977,http://aajtak.intoday.in/gallery/commonwealth-nations-visits-dabawallas-in-mumbai-1-4592.html
1978,http://aajtak.intoday.in/gallery/eyes-on-india-us-defence-deal-1-3525.html
1979,http://aajtak.intoday.in/gallery/photogallery-shashi-tharoor-wife-sunanda-death-1-6269.html
1980,http://aajtak.intoday.in/gallery/top-news-of-14th-january-2016-1-9681.html
1981,http://aajtak.intoday.in/gallery/19-august-2012-1-3923.html
1982,http://aajtak.intoday.in/gallery/news-on-13-april-2013-1-5242.html
1983,http://aajtak.intoday.in/gallery/controversy-over-pankaja-mundes-selfie-in-latur-maharashtra-1-10121.html
1984,http://aajtak.intoday.in/gallery/top-news-of-1-december-2014-in-pictures-1-7867.html
1985,http://aajtak.intoday.in/gallery/top-news-of-12-january-2015-in-pictures-1-8123.html
1986,http://aajtak.intoday.in/gallery/top-news-of-6th-november-2014-in-pics-1-7695.html
1987,http://aajtak.intoday.in/gallery/jammu-kashmir-chief-minister-mufti-mohammad-sayeed-passes-away-1-9652.html
1988,http://aajtak.intoday.in/gallery/top-news-of-6th-august-2015-1-9044.html
1989,http://aajtak.intoday.in/gallery/top-news-of-4rth-april-2016-in-photos-1-10053.html
1990,http://aajtak.intoday.in/gallery/news-of-25-july-2013-in-pics-1-5581.html
1991,http://aajtak.intoday.in/gallery/top-news-of-6th-november-2015-1-9410.html
1992,http://aajtak.intoday.in/gallery/second-day-of-chinese-president-xi-zinping-visit-in-pics-1-7340.html
1993,http://aajtak.intoday.in/gallery/top-and-big-news-of-25-july-2016-1-10745.html
1994,http://aajtak.intoday.in/gallery/top-news-of-24th-february-2016-1-9850.html
1995,http://aajtak.intoday.in/gallery/16-jan-2013-big-event-of-the-day-1-4773.html
1996,http://aajtak.intoday.in/gallery/sophies-songs-and-andys-dance-at-mind-rocks--1-7276.html
1997,http://aajtak.intoday.in/gallery/top-news-of-30-november-2013-1-6205.html
1998,http://aajtak.intoday.in/gallery/ajay-devgan-wanted-to-become-a-producer-1-4031.html
1999,http://aajtak.intoday.in/gallery/-mumbai-goa-bus-accident-more-than-30-killed-1-5117.html
2000,http://aajtak.intoday.in/gallery/maharashtra-farmer-protest-violence-british-navy-devendra-fadnavis-fire-1-13166.html
2001,http://aajtak.intoday.in/gallery/indian-nurse-stranded-in-iraq-safely-safely-returned-home-on-saturday-1-6979.html
2002,http://aajtak.intoday.in/gallery/palace-on-wheels-train-begins-seasons-first-journey-1-5771.html
2003,http://aajtak.intoday.in/gallery/rajiv-gandhi-remembered-1-3928.html
2004,http://aajtak.intoday.in/gallery/21-june-2013-news-reel-1-5472.html
2005,http://aajtak.intoday.in/gallery/2-march-2013-newsreel-1-5011.html
2006,http://aajtak.intoday.in/gallery/the-4th-annual-ghanta-awards-1-6503.html
2007,http://aajtak.intoday.in/gallery/top-news-of-7th-november-2014-in-pics--1-7704.html
2008,http://aajtak.intoday.in/gallery/top-news-of-19th-august-2015-1-9107.html
2009,http://aajtak.intoday.in/gallery/be-it-human-beings-or-animals-life-is-bedeviled-with-temperature-rise-1-6858.html
2010,http://aajtak.intoday.in/gallery/09-july-2013-newsreel-1-5520.html
2011,http://aajtak.intoday.in/gallery/arvind-kejriwal-blue-wagonr-car-story-delhi-secretariat-kundan-sharma-1-15348.html
2012,http://aajtak.intoday.in/gallery/gurus-accused-of-sexual-harassment-1-5706.html
2013,http://aajtak.intoday.in/gallery/top-news-of-27th-september-2013-1-5856.html
2014,http://aajtak.intoday.in/gallery/not-seeking-pardon-says-emotional-sanjay-dutt-1-5170.html
2015,http://aajtak.intoday.in/gallery/top-news-of-3rd-march-2013-1-5015.html
2016,http://aajtak.intoday.in/gallery/news-on-3-march-2014-1-6437.html
2017,http://aajtak.intoday.in/gallery/top-news-of-17-august-2015-1-9100.html
2018,http://aajtak.intoday.in/gallery/news-on-22-september-2013-1-5834.html
2019,http://aajtak.intoday.in/gallery/top-newsof-7th-march-2014-1-6455.html
2020,http://aajtak.intoday.in/gallery/22-Sept-newsreel-1-4121.html
2021,http://aajtak.intoday.in/gallery/india-today-survey-modi-leaves-rahul-far-behind-as-desired-pm-1-4814.html
